County Code,District Code,School Code,Total Tested At Entity Level,Total Tested with Scores,Grade,Test Id,CAASPP Reported Enrollment,Students Tested,Mean Scale Score,Percentage Standard Exceeded,Percentage Standard Met,Percentage Standard Met and Above,Percentage Standard Nearly Met,Percentage Standard Not Met,Students with Scores
37,68338,6039606,124,124,3,MATH,39,37,2453.4,27.03,32.43,59.46,21.62,18.92,37
37,68338,6039614,158,158,3,MATH,54,54,2431.5,27.78,24.07,51.85,22.22,25.93,54
37,68338,6039630,227,227,3,MATH,39,37,2416.2,21.62,18.92,40.54,21.62,37.84,37
37,68338,6039630,227,227,8,MATH,27,26,2431.3,3.85,0,3.85,7.69,88.46,26
37,68338,6039648,194,194,3,MATH,75,72,2439,19.44,38.89,58.33,20.83,20.83,72
37,68338,6039655,139,139,3,MATH,35,35,2453,20,37.14,57.14,31.43,11.43,35
37,68338,6039671,500,500,3,MATH,60,59,2504.5,54.24,27.12,81.36,13.56,5.08,59
37,68338,6039671,500,500,8,MATH,71,70,2574.6,24.29,24.29,48.57,21.43,30,70
37,68338,6039697,206,206,3,MATH,72,71,2493.9,43.66,38.03,81.69,9.86,8.45,71
37,68338,6039705,246,246,3,MATH,71,70,2405.4,20,12.86,32.86,28.57,38.57,70
37,68338,6039713,189,189,3,MATH,61,57,2482.6,45.61,28.07,73.68,12.28,14.04,57
37,68338,6039721,109,109,3,MATH,32,32,2452.6,31.25,37.5,68.75,3.13,28.13,32
37,68338,6039739,245,245,3,MATH,70,70,2514.6,60,20,80,14.29,5.71,70
37,68338,6039747,265,265,3,MATH,96,93,2525.7,66.67,22.58,89.25,9.68,1.08,93
37,68338,6039754,224,224,3,MATH,74,63,2391.1,4.76,20.63,25.4,28.57,46.03,63
37,68338,6039762,333,331,3,MATH,119,116,2409.1,15.52,27.59,43.1,22.41,34.48,116
37,68338,6039770,131,131,3,MATH,48,44,2470.5,31.82,43.18,75,15.91,9.09,44
37,68338,6039788,180,170,3,MATH,64,62,2425.8,18.52,31.48,50,24.07,25.93,54
37,68338,6039796,127,127,3,MATH,48,45,2468.8,33.33,37.78,71.11,13.33,15.56,45
37,68338,6039804,89,89,3,MATH,38,35,2439.5,25.71,17.14,42.86,40,17.14,35
37,68338,6039812,409,409,3,MATH,49,48,2375.9,4.17,18.75,22.92,27.08,50,48
37,68338,6039812,409,409,8,MATH,87,87,2499.8,8.05,14.94,22.99,26.44,50.57,87
37,68338,6039846,305,305,3,MATH,91,90,2565.3,92.22,6.67,98.89,1.11,0,90
37,68338,6039853,112,112,3,MATH,35,34,2412.1,2.94,35.29,38.24,32.35,29.41,34
37,68338,6039861,144,144,3,MATH,38,38,2422.2,15.79,31.58,47.37,28.95,23.68,38
37,68338,6039879,199,199,3,MATH,64,63,2403.6,9.52,22.22,31.75,26.98,41.27,63
37,68338,6039887,180,180,3,MATH,66,63,2447.4,31.75,26.98,58.73,17.46,23.81,63
37,68338,6039895,340,340,3,MATH,56,55,2411.3,9.09,16.36,25.45,49.09,25.45,55
37,68338,6039895,340,340,8,MATH,43,42,2485.2,4.76,14.29,19.05,21.43,59.52,42
37,68338,6039903,155,155,3,MATH,87,86,2457.4,29.07,30.23,59.3,23.26,17.44,86
37,68338,6039911,477,477,3,MATH,127,124,2470.9,36.29,26.61,62.9,21.77,15.32,124
37,68338,6039911,477,477,8,MATH,47,47,2619.9,36.17,27.66,63.83,27.66,8.51,47
37,68338,6039929,263,263,3,MATH,53,49,2342.7,2.04,6.12,8.16,24.49,67.35,49
37,68338,6039929,263,263,8,MATH,53,46,2417.2,0,0,0,10.87,89.13,46
37,68338,6039952,259,259,3,MATH,85,85,2405.6,11.76,30.59,42.35,24.71,32.94,85
37,68338,6039960,183,183,3,MATH,78,76,2508.4,57.89,28.95,86.84,10.53,2.63,76
37,68338,6039978,282,282,3,MATH,107,105,2473.6,37.14,36.19,73.33,18.1,8.57,105
37,68338,6040000,600,600,3,MATH,122,120,2414,10.83,27.5,38.33,28.33,33.33,120
37,68338,6040000,600,600,8,MATH,83,79,2580.6,22.78,26.58,49.37,30.38,20.25,79
37,68338,6040018,237,237,3,MATH,41,39,2419.1,7.69,28.21,35.9,41.03,23.08,39
37,68338,6040018,237,237,8,MATH,30,29,2475.4,6.9,3.45,10.34,31.03,58.62,29
37,68338,6040026,236,236,3,MATH,75,74,2463.1,29.73,33.78,63.51,24.32,12.16,74
37,68338,6040034,154,154,3,MATH,90,82,2461,28.05,37.8,65.85,25.61,8.54,82
37,68338,6040042,206,206,3,MATH,77,72,2467.4,34.72,30.56,65.28,13.89,20.83,72
37,68338,6040059,118,118,3,MATH,37,37,2423.4,10.81,32.43,43.24,27.03,29.73,37
37,68338,6040067,147,147,3,MATH,59,58,2452.4,29.31,20.69,50,31.03,18.97,58
37,68338,6040083,84,84,3,MATH,14,13,2293.6,0,0,0,0,100,13
37,68338,6040083,84,84,8,MATH,17,13,2377.4,0,0,0,0,100,13
37,68338,6040083,84,84,11,MATH,25,12,2466.5,0,8.33,8.33,16.67,75,12
37,68338,6040091,91,91,3,MATH,27,27,2469.9,22.22,59.26,81.48,11.11,7.41,27
37,68338,6040109,145,144,3,MATH,56,56,2437.1,17.86,32.14,50,30.36,19.64,56
37,68338,6040117,97,97,3,MATH,37,33,2405.9,15.15,12.12,27.27,36.36,36.36,33
37,68338,6040133,96,96,3,MATH,33,32,2422.2,21.88,25,46.88,21.88,31.25,32
37,68338,6040141,205,205,3,MATH,84,80,2508.1,57.5,33.75,91.25,5,3.75,80
37,68338,6040158,314,314,3,MATH,104,100,2423.1,15,29,44,27,29,100
37,68338,6040166,196,196,3,MATH,96,96,2480.8,41.67,35.42,77.08,13.54,9.38,96
37,68338,6040174,313,313,3,MATH,91,91,2445.7,36.26,20.88,57.14,16.48,26.37,91
37,68338,6040208,169,169,3,MATH,95,93,2483.2,36.56,40.86,77.42,19.35,3.23,93
37,68338,6040224,109,109,3,MATH,51,50,2451.3,22,40,62,22,16,50
37,68338,6040232,224,224,3,MATH,78,76,2536,69.74,23.68,93.42,5.26,1.32,76
37,68338,6040257,219,219,3,MATH,83,80,2423.8,11.25,31.25,42.5,27.5,30,80
37,68338,6040265,103,103,3,MATH,47,37,2402,5.41,21.62,27.03,35.14,37.84,37
37,68338,6040273,179,179,3,MATH,51,50,2371.6,4,14,18,32,50,50
37,68338,6040281,90,90,3,MATH,40,40,2424.2,15,35,50,25,25,40
37,68338,6040299,286,285,3,MATH,106,102,2486.1,38.24,43.14,81.37,15.69,2.94,102
37,68338,6040307,102,101,3,MATH,34,34,2436.7,23.53,26.47,50,17.65,32.35,34
37,68353,6040331,373,373,3,MATH,57,57,2443.8,10.53,43.86,54.39,35.09,10.53,57
37,68353,6040331,373,373,8,MATH,61,61,2606.1,36.07,29.51,65.57,16.39,18.03,61
37,68361,6040349,680,680,3,MATH,108,108,2470.3,39.81,29.63,69.44,15.74,14.81,108
37,68361,6040349,680,680,8,MATH,101,99,2527.4,12.12,24.24,36.36,24.24,39.39,99
37,68361,6040356,309,309,3,MATH,59,58,2442.7,18.97,32.76,51.72,36.21,12.07,58
37,68361,6040356,309,309,8,MATH,54,53,2621.3,37.74,32.08,69.81,24.53,5.66,53
37,68361,6040364,363,363,3,MATH,74,74,2433.5,18.92,29.73,48.65,18.92,32.43,74
37,68361,6040364,363,363,8,MATH,64,64,2549,23.44,14.06,37.5,21.88,40.63,64
37,68361,6040372,644,644,3,MATH,142,142,2442.5,19.72,36.62,56.34,23.24,20.42,142
37,68361,6040372,644,644,8,MATH,73,73,2580.6,26.03,23.29,49.32,27.4,23.29,73
37,68361,6040380,337,337,3,MATH,60,60,2440.6,13.33,45,58.33,23.33,18.33,60
37,68361,6040380,337,337,8,MATH,43,42,2577.4,11.9,40.48,52.38,26.19,21.43,42
37,68361,6040406,182,182,3,MATH,48,47,2481.2,40.43,29.79,70.21,23.4,6.38,47
37,68387,6040455,426,426,3,MATH,26,26,2481.6,38.46,34.62,73.08,15.38,11.54,26
37,68395,6040463,272,272,3,MATH,66,63,2406.7,6.35,31.75,38.1,26.98,34.92,63
37,68395,6040471,317,315,3,MATH,72,72,2367.5,1.43,18.57,20,27.14,52.86,70
37,68395,6040489,349,349,3,MATH,72,72,2432.2,15.28,36.11,51.39,26.39,22.22,72
37,68395,6040505,555,555,3,MATH,88,88,2451.9,20.45,42.05,62.5,22.73,14.77,88
37,68395,6040505,555,555,8,MATH,57,57,2597.3,26.32,31.58,57.89,24.56,17.54,57
37,68395,6040513,601,601,3,MATH,120,119,2437,15.97,36.13,52.1,29.41,18.49,119
37,68395,6040513,601,601,8,MATH,62,60,2593.3,28.33,21.67,50,25,25,60
37,68395,6040521,285,285,3,MATH,64,64,2430.6,10.94,34.38,45.31,35.94,18.75,64
37,68395,6040539,327,327,3,MATH,79,78,2378.6,3.85,17.95,21.79,34.62,43.59,78
37,68403,6040554,12,12,3,MATH,*,*,*,*,*,*,*,*,*
37,68403,6040554,12,12,8,MATH,*,*,*,*,*,*,*,*,*
37,68437,6040562,124,124,3,MATH,22,19,2457.8,15.79,57.89,73.68,21.05,5.26,19
37,68437,6040562,124,124,8,MATH,18,16,2599.3,18.75,50,68.75,12.5,18.75,16
37,68452,6040588,250,250,3,MATH,91,90,2394.6,7.78,15.56,23.33,34.44,42.22,90
37,68452,6040596,328,328,3,MATH,90,90,2421.9,16.67,25.56,42.22,30,27.78,90
37,68452,6040620,310,310,3,MATH,117,117,2421.5,15.38,27.35,42.74,26.5,30.77,117
37,68452,6040638,244,244,3,MATH,77,77,2440.4,14.29,42.86,57.14,33.77,9.09,77
37,68452,6040646,180,180,3,MATH,52,51,2370.4,1.96,15.69,17.65,27.45,54.9,51
37,68452,6040653,302,301,3,MATH,97,97,2402.9,6.25,22.92,29.17,34.38,36.46,96
37,75416,6040661,38,38,3,MATH,11,11,2342.6,0,0,0,18.18,81.82,11
37,68031,6059570,685,685,8,MATH,235,230,2655.1,52.17,22.61,74.78,16.96,8.26,230
37,68338,6059588,755,755,8,MATH,297,289,2450.1,4.5,7.96,12.46,17.3,70.24,289
37,68338,6059596,738,738,8,MATH,393,385,2581.1,29.09,22.34,51.43,21.82,26.75,385
37,68338,6059638,1089,1089,8,MATH,380,353,2582.9,34.56,16.71,51.27,21.53,27.2,353
37,68338,6059646,713,713,8,MATH,254,244,2471.3,10.25,10.66,20.9,15.98,63.11,244
37,68338,6059653,672,670,8,MATH,250,245,2555.4,23.67,19.59,43.27,23.67,33.06,245
37,68338,6059679,429,429,8,MATH,143,138,2485.5,6.52,9.42,15.94,21.74,62.32,138
37,68338,6059687,1027,1027,8,MATH,362,361,2600.7,35.73,21.61,57.34,20.78,21.88,361
37,68338,6059695,722,722,8,MATH,229,223,2555.2,26.46,16.14,42.6,24.22,33.18,223
37,68338,6059703,936,936,8,MATH,319,308,2529.9,17.21,13.96,31.17,25,43.83,308
37,68338,6059711,447,447,8,MATH,175,155,2505,10.32,12.26,22.58,25.81,51.61,155
37,68346,6059737,676,676,8,MATH,366,354,2619.8,40.11,19.21,59.32,25.71,14.97,354
37,68411,6059745,1044,1042,8,MATH,554,532,2568.4,25.94,14.29,40.23,27.63,32.14,532
37,68411,6059752,834,833,8,MATH,455,445,2521,14.16,17.98,32.13,22.25,45.62,445
37,68411,6059760,768,767,8,MATH,383,368,2515,9.24,14.67,23.91,29.62,46.47,368
37,68411,6059778,639,637,8,MATH,316,310,2536.4,17.48,20.39,37.86,23.3,38.83,309
37,68411,6059786,830,830,8,MATH,436,423,2473.1,5.67,10.17,15.84,21.75,62.41,423
37,68411,6059794,790,788,8,MATH,413,397,2510.3,10.1,12.12,22.22,31.57,46.21,396
37,68452,6059802,774,771,8,MATH,251,249,2448.8,2.02,6.45,8.47,17.74,73.79,248
37,68452,6059810,723,723,8,MATH,230,228,2502.3,8.77,10.09,18.86,30.26,50.88,228
37,68338,6061964,1068,1068,3,MATH,52,51,2453.2,25.49,35.29,60.78,23.53,15.69,51
37,68338,6061964,1068,1068,8,MATH,265,261,2554.2,21.07,16.09,37.16,26.82,36.02,261
37,68338,6061964,1068,1068,11,MATH,116,116,2606.7,13.79,27.59,41.38,36.21,22.41,116
37,68338,6061972,660,660,8,MATH,227,220,2582.6,24.55,25,49.55,28.64,21.82,220
37,68338,6061980,655,655,8,MATH,228,223,2486.6,5.83,8.97,14.8,25.56,59.64,223
37,68346,6061998,524,524,8,MATH,266,255,2639.2,48.63,21.96,70.59,11.76,17.65,255
37,68411,6062004,918,917,8,MATH,451,437,2487.8,6.65,12.61,19.27,22.02,58.72,436
37,68411,6062012,622,621,8,MATH,319,316,2457.7,5.08,10.16,15.24,17.46,67.3,315
37,68023,6066971,195,194,3,MATH,44,43,2460.8,41.86,18.6,60.47,27.91,11.63,43
37,68080,6066989,386,386,3,MATH,91,90,2487.4,41.11,36.67,77.78,15.56,6.67,90
37,68098,6066997,202,202,3,MATH,64,64,2446.5,18.75,45.31,64.06,20.31,15.63,64
37,68395,6067029,298,298,3,MATH,81,81,2384.8,2.47,19.75,22.22,29.63,48.15,81
37,68361,6068159,560,560,3,MATH,69,67,2422.2,11.94,29.85,41.79,31.34,26.87,67
37,68361,6068159,560,560,8,MATH,127,123,2574.1,24.39,28.46,52.85,25.2,21.95,123
37,67991,6069082,291,291,3,MATH,78,77,2408.6,14.29,23.38,37.66,29.87,32.47,77
37,68023,6069090,326,326,3,MATH,75,75,2408,9.33,25.33,34.67,34.67,30.67,75
37,73569,6069108,193,193,3,MATH,69,69,2412.1,2.9,31.88,34.78,37.68,27.54,69
37,68338,6069116,376,376,3,MATH,135,130,2498.9,50,35.38,85.38,12.31,2.31,130
37,68452,6069124,290,290,3,MATH,93,90,2467.7,35.56,26.67,62.22,25.56,12.22,90
37,68023,6070825,183,183,3,MATH,39,39,2404.2,5.13,28.21,33.33,23.08,43.59,39
37,68197,6070833,378,378,3,MATH,104,103,2469.5,34.95,35.92,70.87,14.56,14.56,103
37,68296,6070841,286,286,3,MATH,87,87,2493.8,49.43,34.48,83.91,11.49,4.6,87
37,68296,6070858,366,366,3,MATH,121,119,2484.1,41.18,36.97,78.15,14.29,7.56,119
37,68296,6070866,1100,1100,8,MATH,393,372,2611.9,39.25,25,64.25,18.01,17.74,372
37,68387,6070882,111,111,3,MATH,111,111,2486.1,44.14,34.23,78.38,9.91,11.71,111
37,68411,6070890,808,808,8,MATH,417,410,2491.1,5.12,13.41,18.54,25.85,55.61,410
37,68312,6070908,213,213,8,MATH,71,59,2649.9,54.24,23.73,77.97,15.25,6.78,59
37,68338,6071914,280,280,3,MATH,100,98,2448.8,18.37,40.82,59.18,27.55,13.27,98
37,68338,6077317,179,179,3,MATH,55,50,2470.9,34,30,64,28,8,50
37,68189,6085047,639,639,8,MATH,237,231,2523.6,10.39,15.15,25.54,31.6,42.86,231
37,68213,6085054,54,54,3,MATH,17,17,2474.3,41.18,35.29,76.47,0,23.53,17
37,68296,6085088,348,348,3,MATH,105,103,2462.3,27.18,42.72,69.9,17.48,12.62,103
37,68379,6085146,141,141,3,MATH,143,141,2399.1,9.22,24.82,34.04,30.5,35.46,141
37,68361,6085153,676,676,3,MATH,116,115,2465.5,28.7,37.39,66.09,21.74,12.17,115
37,68361,6085153,676,676,8,MATH,102,101,2597.2,38.61,18.81,57.43,18.81,23.76,101
37,68361,6085161,464,464,3,MATH,88,87,2425.4,13.79,31.03,44.83,31.03,24.14,87
37,68361,6085161,464,464,8,MATH,92,90,2567.2,20,23.33,43.33,26.67,30,90
37,68056,6088983,182,182,3,MATH,48,48,2495.9,45.83,33.33,79.17,12.5,8.33,48
37,73569,6088991,213,213,3,MATH,62,61,2363,0,14.75,14.75,29.51,55.74,61
37,68338,6089015,296,296,3,MATH,89,89,2504,50.56,35.96,86.52,6.74,6.74,89
37,68338,6089023,194,194,3,MATH,76,75,2458.1,22.67,41.33,64,20,16,75
37,68338,6089049,324,324,3,MATH,87,87,2493.7,50.57,27.59,78.16,14.94,6.9,87
37,68338,6089056,215,215,3,MATH,89,85,2489.2,49.41,30.59,80,12.94,7.06,85
37,68338,6089064,229,229,3,MATH,73,72,2410.4,11.11,29.17,40.28,25,34.72,72
37,67991,6093207,829,829,8,MATH,272,268,2514.6,13.06,13.06,26.12,26.87,47.01,268
37,68098,6093215,995,995,8,MATH,366,360,2486.6,6.11,10.83,16.94,23.06,60,360
37,68296,6093223,1270,1269,8,MATH,420,413,2625.9,44.07,20.58,64.65,20.1,15.25,413
37,68296,6093231,260,260,3,MATH,81,80,2489.5,45,28.75,73.75,22.5,3.75,80
37,68338,6093256,272,272,3,MATH,99,96,2459,29.17,36.46,65.63,18.75,15.63,96
37,68379,6093264,504,504,3,MATH,123,120,2411.3,9.17,25.83,35,32.5,32.5,120
37,75614,6093272,852,852,8,MATH,282,267,2492.4,2.62,12.36,14.98,30.71,54.31,267
37,68395,6094973,404,404,3,MATH,98,98,2430.7,15.31,32.65,47.96,30.61,21.43,98
37,68023,6095020,292,292,3,MATH,72,71,2453.8,36.62,35.21,71.83,14.08,14.08,71
37,68023,6095038,321,320,3,MATH,82,80,2450.5,24.05,41.77,65.82,18.99,15.19,79
37,68080,6095046,276,260,3,MATH,63,63,2465.3,30.16,34.92,65.08,25.4,9.52,63
37,68296,6095053,226,226,3,MATH,84,78,2470,33.33,33.33,66.67,23.08,10.26,78
37,73791,6095061,1332,1332,8,MATH,465,459,2579.1,28.1,20.48,48.58,26.36,25.05,459
37,68338,6096051,248,248,3,MATH,89,85,2446.1,27.06,23.53,50.59,34.12,15.29,85
37,68114,6096515,302,302,3,MATH,83,81,2491,40.74,39.51,80.25,16.05,3.7,81
37,68114,6096515,302,302,8,MATH,35,35,2600.9,25.71,31.43,57.14,31.43,11.43,35
37,68338,6096598,1041,1041,8,MATH,378,362,2608,41.16,18.78,59.94,20.17,19.89,362
37,68338,6096879,227,227,3,MATH,77,71,2490.7,42.25,33.8,76.06,18.31,5.63,71
37,68114,6096911,21,21,3,MATH,*,*,*,*,*,*,*,*,*
37,68155,6097182,223,223,8,MATH,70,70,2571.9,24.29,27.14,51.43,21.43,27.14,70
37,68213,6097190,215,215,3,MATH,48,47,2367.3,2.13,21.28,23.4,21.28,55.32,47
37,68213,6097190,215,215,8,MATH,28,27,2443.2,0,11.11,11.11,14.81,74.07,27
37,68296,6097208,207,207,3,MATH,76,76,2487.2,35.53,42.11,77.63,21.05,1.32,76
37,68296,6097216,381,381,3,MATH,127,124,2478,36.29,36.29,72.58,22.58,4.84,124
37,68338,6097844,874,873,8,MATH,275,270,2569.2,23.7,21.11,44.81,28.89,26.3,270
37,68197,6098446,221,221,3,MATH,53,53,2373.4,3.77,18.87,22.64,22.64,54.72,53
37,68379,6098453,530,530,8,MATH,288,282,2456.3,2.13,8.87,10.99,21.99,67.02,282
37,68395,6098487,463,462,3,MATH,97,96,2399.3,4.21,23.16,27.37,36.84,35.79,95
37,68338,6099055,314,314,3,MATH,103,101,2496.7,50.5,33.66,84.16,10.89,4.95,101
37,68338,6099063,367,367,8,MATH,117,111,2524.1,9.91,19.82,29.73,23.42,46.85,111
37,68338,6099071,301,301,3,MATH,106,105,2533.9,73.33,19.05,92.38,5.71,1.9,105
37,68338,6099089,180,179,3,MATH,69,65,2493,47.69,35.38,83.08,9.23,7.69,65
37,73551,6099352,190,190,3,MATH,64,61,2467.6,40.98,31.15,72.13,18.03,9.84,61
37,68080,6099402,260,260,3,MATH,64,62,2489.6,41.94,40.32,82.26,11.29,6.45,62
37,68296,6099444,255,255,3,MATH,88,86,2466.7,29.07,40.7,69.77,19.77,10.47,86
37,67991,6101794,315,315,3,MATH,107,102,2441.6,23.53,35.29,58.82,22.55,18.63,102
37,68098,6102750,325,325,3,MATH,111,110,2412.6,12.73,29.09,41.82,26.36,31.82,110
37,68346,6104749,971,970,8,MATH,523,510,2639.2,46.56,22.79,69.35,19.45,11.2,509
37,68304,6105555,292,292,3,MATH,72,72,2456,26.39,33.33,59.72,26.39,13.89,72
37,68304,6105563,760,760,8,MATH,387,382,2551.1,16.49,23.56,40.05,28.8,31.15,382
37,68163,6105845,100,100,8,MATH,30,30,2585.7,26.67,20,46.67,30,23.33,30
37,68098,6105944,1184,1183,8,MATH,414,406,2504.4,9.88,12.84,22.72,25.93,51.36,405
37,73791,6105993,450,450,3,MATH,148,143,2467,30.07,40.56,70.63,19.58,9.79,143
37,67991,6106025,321,321,3,MATH,94,94,2455.3,29.79,28.72,58.51,27.66,13.83,94
37,68080,6106132,390,390,3,MATH,92,91,2499.4,53.85,31.87,85.71,12.09,2.2,91
37,68387,6106140,75,75,3,MATH,76,75,2526.2,65.33,25.33,90.67,8,1.33,75
37,68338,6106173,428,428,3,MATH,52,52,2444.2,26.92,23.08,50,28.85,21.15,52
37,68338,6106173,428,428,8,MATH,89,89,2567.2,29.21,13.48,42.7,31.46,25.84,89
37,68338,6106181,881,881,8,MATH,292,284,2604.5,36.97,23.24,60.21,18.31,21.48,284
37,68338,6106199,550,550,3,MATH,204,201,2439.1,21.39,35.32,56.72,23.38,19.9,201
37,67967,6106256,162,162,3,MATH,66,63,2433.2,15.87,36.51,52.38,23.81,23.81,63
37,73551,6106512,311,311,3,MATH,90,90,2488.3,44.44,33.33,77.78,17.78,4.44,90
37,68296,6106520,246,246,3,MATH,78,78,2459.4,29.49,38.46,67.95,20.51,11.54,78
37,73569,6106546,282,282,3,MATH,106,106,2425.8,16.98,28.3,45.28,26.42,28.3,106
37,68452,6107031,306,306,3,MATH,81,80,2448.3,22.5,35,57.5,31.25,11.25,80
37,68338,6107056,941,941,8,MATH,306,304,2625.4,44.08,22.7,66.78,19.08,14.14,304
37,73791,6107148,389,389,3,MATH,112,112,2437,16.96,36.61,53.57,24.11,22.32,112
37,68296,6107460,1459,1459,8,MATH,485,477,2604.4,34.17,21.59,55.77,26.62,17.61,477
37,68452,6107577,1018,1012,8,MATH,343,326,2492.5,8.92,13.23,22.15,21.54,56.31,325
37,68452,6107585,421,421,3,MATH,140,140,2443.5,22.86,32.14,55,27.14,17.86,140
37,68023,6107775,312,312,3,MATH,73,73,2482.2,36.99,38.36,75.34,19.18,5.48,73
37,68098,6107882,334,334,3,MATH,113,112,2453,25,39.29,64.29,18.75,16.96,112
37,68098,6107882,334,334,8,MATH,*,*,*,*,*,*,*,*,*
37,68304,6107999,262,262,3,MATH,61,61,2419.5,13.11,34.43,47.54,21.31,31.15,61
37,73569,6108211,327,326,3,MATH,102,100,2440.1,19,36,55,27,18,100
37,68023,6108492,329,329,3,MATH,81,79,2456.8,30.38,34.18,64.56,17.72,17.72,79
37,68080,6108534,316,316,3,MATH,76,75,2490.4,46.67,30.67,77.33,16,6.67,75
37,68221,6108559,238,238,3,MATH,67,64,2435.5,20.31,29.69,50,28.13,21.88,64
37,76851,6108567,561,561,8,MATH,209,203,2593,33,19.7,52.71,28.08,19.21,203
37,68452,6108708,383,382,3,MATH,136,133,2475.9,38.35,35.34,73.68,17.29,9.02,133
37,73791,6108872,415,415,3,MATH,151,149,2454.3,34.9,24.83,59.73,20.13,20.13,149
37,67967,6109086,178,178,3,MATH,53,53,2442.2,18.87,35.85,54.72,28.3,16.98,53
37,73551,6109201,364,364,3,MATH,105,103,2473.3,44.66,23.3,67.96,21.36,10.68,103
37,68296,6109300,262,262,3,MATH,79,78,2525.3,67.95,24.36,92.31,5.13,2.56,78
37,68296,6109318,373,373,3,MATH,137,136,2482.8,46.32,25.74,72.06,15.44,12.5,136
37,68296,6109326,282,282,3,MATH,104,103,2469.1,34.95,32.04,66.99,20.39,12.62,103
37,68114,6109524,339,339,3,MATH,72,71,2463.8,26.76,35.21,61.97,19.72,18.31,71
37,68338,6109599,297,296,3,MATH,106,99,2463.9,31.63,39.8,71.43,17.35,11.22,98
37,68023,6109771,264,264,3,MATH,58,57,2462,26.32,38.6,64.91,26.32,8.77,57
37,67967,6109953,29,29,3,MATH,*,*,*,*,*,*,*,*,*
37,67967,6109953,29,29,8,MATH,*,*,*,*,*,*,*,*,*
37,73569,6109995,409,409,3,MATH,125,121,2457.6,29.75,32.23,61.98,24.79,13.22,121
37,68189,6110092,290,290,3,MATH,97,97,2408.4,10.31,26.8,37.11,27.84,35.05,97
37,68098,6110381,363,363,3,MATH,96,96,2394.1,6.25,21.88,28.13,29.17,42.71,96
37,68452,6110399,366,366,3,MATH,115,114,2458.7,28.07,42.98,71.05,12.28,16.67,114
37,68452,6110407,263,263,3,MATH,81,80,2424.6,18.75,35,53.75,11.25,35,80
37,68056,6110696,321,321,3,MATH,63,63,2538.8,74.6,19.05,93.65,6.35,0,63
37,68304,6110720,281,281,3,MATH,56,55,2424.8,9.09,36.36,45.45,36.36,18.18,55
37,67991,6110787,228,228,3,MATH,80,79,2463.6,35.44,31.65,67.09,21.52,11.39,79
37,68296,6110878,162,162,3,MATH,54,54,2510.1,53.7,29.63,83.33,12.96,3.7,54
37,68296,6110886,356,356,3,MATH,119,113,2456.5,24.78,34.51,59.29,27.43,13.27,113
37,68361,6111041,27,27,3,MATH,*,*,*,*,*,*,*,*,*
37,68361,6111041,27,27,8,MATH,*,*,*,*,*,*,*,*,*
37,68387,6111181,212,212,3,MATH,59,58,2506.6,48.28,31.03,79.31,17.24,3.45,58
37,68197,6111207,277,276,3,MATH,78,73,2426.6,16.44,30.14,46.58,27.4,26.03,73
37,68296,6111306,1235,1235,8,MATH,412,411,2656.6,57.91,16.06,73.97,14.11,11.92,411
37,68296,6111314,344,344,3,MATH,105,104,2503.5,46.15,38.46,84.62,13.46,1.92,104
37,68023,6111322,563,563,3,MATH,105,104,2462.8,28.85,34.62,63.46,25.96,10.58,104
37,68023,6111322,563,563,8,MATH,43,42,2668.9,61.9,19.05,80.95,9.52,9.52,42
37,68098,6111769,291,291,3,MATH,94,93,2393.3,10.75,19.35,30.11,27.96,41.94,93
37,73569,6111777,1419,1419,8,MATH,497,488,2568.7,26.02,23.16,49.18,20.29,30.53,488
37,67991,6112148,286,285,3,MATH,89,89,2459,29.21,33.71,62.92,21.35,15.73,89
37,68452,6112221,1095,1095,8,MATH,368,360,2519.1,8.89,18.89,27.78,28.61,43.61,360
37,68387,6112353,73,73,3,MATH,73,73,2507.7,52.05,28.77,80.82,16.44,2.74,73
37,68080,6112445,356,356,3,MATH,85,83,2499.2,46.99,37.35,84.34,13.25,2.41,83
37,68338,6112460,207,207,3,MATH,55,53,2482,32.08,47.17,79.25,16.98,3.77,53
37,68338,6112478,224,224,3,MATH,97,94,2464.1,32.98,30.85,63.83,25.53,10.64,94
37,75614,6112494,531,531,3,MATH,169,165,2388.2,6.06,16.97,23.03,30.3,46.67,165
37,68338,6112726,443,443,3,MATH,155,154,2531.2,73.38,16.88,90.26,6.49,3.25,154
37,67991,6112890,1460,1460,8,MATH,521,507,2568.8,28.4,16.96,45.36,22.09,32.54,507
37,68023,6113021,498,498,3,MATH,110,108,2437.5,14.81,38.89,53.7,27.78,18.52,108
37,68338,6113211,62,61,3,MATH,24,24,2404.2,8.33,25,33.33,25,41.67,24
37,76851,6113468,46,46,3,MATH,17,15,2412.8,6.67,20,26.67,46.67,26.67,15
37,68338,6114060,1007,1007,8,MATH,330,323,2480.3,5.88,11.76,17.65,21.36,60.99,323
37,73791,6114169,386,386,3,MATH,126,124,2439.7,22.58,31.45,54.03,29.03,16.94,124
37,68411,6114276,1747,1746,8,MATH,929,922,2571.6,23.86,19.63,43.49,28.85,27.66,922
37,68338,6114292,178,178,3,MATH,62,59,2440.1,16.95,30.51,47.46,33.9,18.64,59
37,68338,6114300,222,222,3,MATH,74,73,2382.2,2.74,21.92,24.66,23.29,52.05,73
37,68338,6114375,480,480,3,MATH,176,174,2400.2,7.47,21.84,29.31,29.89,40.8,174
